Latitude,Longitude,MedInc_scaled,cluster
38.0,-121.73,0.31045778678914776,1
32.74,-117.24,0.24483110577785133,0
37.76,-122.19,0.1355843367677687,1
37.99,-122.32,0.2610515717024593,1
36.72,-119.73,0.10548130370615579,3
34.05,-118.3,0.09878484434697453,2
34.09,-118.29,0.1018399746210397,2
34.17,-118.38,0.1566116329429939,2
37.68,-121.76,0.2576654115115654,1
33.98,-118.16,0.1681080260961918,2
33.63,-117.64,0.5722748651742735,2
37.23,-121.96,0.506255086136743,1
36.63,-121.86,0.14009461938456025,1
36.84,-121.4,0.16934249182769895,1
33.28,-115.95,0.09626763768775605,0
38.67,-121.21,0.2487689824967932,5
38.63,-121.28,0.6707838512572241,5
36.73,-119.81,0.06014399801382052,3
37.29,-121.89,0.15201859284699526,1
33.98,-118.25,0.08046785561578462,2
33.04,-115.62,0.10664680487165697,0
37.97,-121.25,0.10603991669080427,5
34.38,-118.53,0.1880732679549248,2
37.78,-122.22,0.10897780720265927,1
33.79,-118.1,0.3611605357167487,2
34.16,-118.34,0.21456255775782407,2
37.4,-122.09,0.19224562419828695,1
37.24,-121.92,0.3373194852484793,1
34.2,-118.2,0.44738003613743266,2
34.01,-117.05,0.11674321733493333,0
37.73,-121.12,0.13051544116632874,5
37.7,-122.18,0.1993558709535041,1
37.56,-122.31,0.3035406408187474,1
34.13,-117.62,0.31904387525689304,2
34.04,-118.35,0.1288809809519869,2
40.17,-122.25,0.10157101281361637,4
36.97,-122.05,0.2589136701562737,1
34.4,-119.71,0.244493179404422,3
34.03,-117.05,0.06202673066578393,0
33.66,-116.21,0.23342436656046123,0
33.96,-118.03,0.18048716569426632,2
37.36,-121.88,0.22342450448959322,1
34.0,-117.88,0.2370725921021779,2
38.45,-122.66,0.27155487510517096,1
37.55,-122.3,0.24023116922525206,1
37.34,-121.89,0.08075061033640916,1
33.74,-116.41,0.1355843367677687,0
33.14,-117.2,0.22860374339664286,0
33.6,-117.71,0.21049364836347084,2
37.12,-120.27,0.17145970400408272,3
34.13,-118.34,0.42578723052095835,2
34.26,-119.19,0.322430035447787,2
33.79,-117.97,0.2539206355774403,2
34.63,-118.18,0.25223100371029367,2
39.31,-123.81,0.1976179638901533,4
33.81,-117.96,0.2735410546061434,2
37.93,-121.7,0.11873629329250633,1
34.24,-118.26,0.3591950455855782,2
33.92,-118.09,0.2100384822278314,2
33.74,-117.8,0.3310230203721328,2
37.32,-120.43,0.3277403070302479,5
40.41,-120.66,0.12408794361457083,5
35.31,-120.84,0.16202535137446383,3
34.71,-120.46,0.3054647522103143,3
32.96,-117.26,0.6673632087833272,0
34.06,-118.03,0.11347429690624959,2
37.74,-122.49,0.22988648432435416,1
34.06,-118.26,0.12724652073764503,2
34.11,-117.66,0.31504393042854584,2
33.66,-117.91,0.24373456917835612,2
37.35,-121.98,0.21028675466545294,1
38.75,-120.7,0.16552185487096732,5
33.99,-118.31,0.11958455745437997,2
34.02,-118.25,0.11695011103295129,2
32.73,-117.14,0.24138287747755205,0
34.07,-117.92,0.6349360698473125,2
34.65,-120.45,0.1034537454655798,3
39.31,-122.17,0.14224631384394698,4
36.34,-119.87,0.1666735631232673,3
40.41,-120.64,0.06942662859822624,5
37.77,-122.18,0.12254313733603676,1
38.44,-122.71,0.08276437566378396,1
37.25,-121.94,0.3303057888856705,1
38.51,-121.42,0.09947449000703439,5
37.66,-120.9,0.170921780389236,5
36.05,-119.12,0.11363981186466394,3
33.65,-116.9,0.11083985048482091,0
38.34,-120.71,0.27263072233486435,5
32.91,-117.13,0.24138287747755205,0
33.71,-117.93,0.25080343719396975,2
37.13,-120.26,0.1053709604005462,3
33.86,-117.91,0.13608777809961242,2
34.04,-118.36,0.12561895697990377,2
34.69,-118.15,0.18965945297306247,2
38.93,-119.97,0.18487331209224706,5
37.64,-122.45,0.39653935807781965,1
34.14,-117.23,0.14224631384394698,2
36.32,-119.27,0.29464421180397515,3
34.2,-118.32,0.44764899794485596,2
36.96,-121.97,0.14214286699493806,1
37.79,-122.24,0.12098453814430148,1
38.62,-121.33,0.12120522475552063,5
34.14,-117.66,0.45409718486641565,2
38.49,-121.49,0.14906001296533844,5
34.06,-118.2,0.11128812016385982,2
36.14,-121.2,0.23894842829754076,3
34.19,-118.56,0.271244534558144,2
38.19,-122.29,0.2929132011972249,1
34.62,-119.06,0.11877767203210991,2
38.11,-122.24,0.29483041613219135,1
32.9,-117.09,0.39803588916014954,0
37.76,-122.49,0.2640101515841161,1
38.96,-122.62,0.10743300092412521,4
33.11,-117.08,0.140218755603371,0
34.09,-117.63,0.16536323636915357,2
37.93,-122.34,0.06499220700404132,1
34.21,-118.54,0.16379774072081765,2
34.16,-118.37,0.15332202314450838,2
37.74,-120.93,0.12430173376918939,5
32.77,-117.07,0.209976414118426,0
37.25,-118.45,0.17805271651425503,3
36.96,-120.07,0.12343967669411458,3
38.0,-122.32,0.24439662901201364,1
32.82,-115.37,0.09914346009020565,0
37.91,-122.27,0.40461510875712065,1
33.67,-117.77,0.27651342740100143,2
37.45,-122.17,0.27263072233486435,1
38.68,-121.37,0.1416739079460973,5
34.17,-118.13,0.2144453179956139,2
34.26,-118.42,0.11077778237541551,2
37.8,-121.2,0.2480862332933339,5
34.11,-118.15,0.22686583633329194,2
37.29,-121.98,0.18819050771713497,1
33.95,-118.02,0.2614998413814982,2
37.7,-122.48,0.17579757520585926,1
40.45,-122.31,0.10668818361126055,4
37.26,-121.89,0.36882249900001385,1
33.78,-118.08,0.4436145708335058,2
39.78,-121.63,0.15050826885146412,4
37.93,-122.32,0.23768637673963122,1
34.1,-118.08,0.17806650942745622,2
37.49,-121.93,0.2118246644873864,1
34.53,-117.98,0.24790002896511776,2
37.68,-122.11,0.14326009296423498,1
33.73,-117.83,0.20956952317899064,2
38.1,-122.21,0.2277899615177722,1
33.94,-118.32,0.24507937821547293,2
33.09,-116.66,0.07524034151253087,0
33.74,-117.89,0.28879601660666754,2
37.45,-122.12,0.10411580529923727,1
34.45,-119.78,0.2559275044482145,3
37.76,-122.19,0.048854498558640574,1
37.59,-120.95,0.09606764044633868,5
37.44,-122.2,1.0,1
37.36,-121.95,0.21121087984993314,1
34.18,-118.32,0.1736527772030731,2
34.08,-117.99,0.21121087984993314,2
34.01,-118.42,0.1792458035061586,2
35.13,-117.95,0.2586240189790486,2
37.94,-121.28,0.09914346009020565,5
37.8,-122.41,0.15517716997006942,1
37.55,-122.0,0.2523551399291044,1
34.2,-118.58,0.32043695949021395,2
37.39,-122.25,0.7000937918097683,1
33.91,-117.94,0.35476752044799387,2
37.74,-122.17,0.17447345553854432,1
38.28,-122.0,0.30772678997531067,1
37.18,-121.84,0.5437028454779934,1
35.33,-119.01,0.07193004234424354,3
33.72,-117.88,0.23379677521689357,2
37.74,-122.42,0.2040247720721094,1
33.86,-118.01,0.20211445359374358,2
34.1,-116.43,0.1367498379332699,0
33.75,-117.79,0.6127225831367843,2
34.05,-118.3,0.0537027075488614,2
33.94,-117.34,0.4768348022785893,2
37.73,-120.91,0.13147404863381196,5
34.01,-118.12,0.10253651673770019,2
32.77,-117.11,0.21865905297857963,0
34.0,-117.37,0.17414242562171556,2
32.91,-117.14,0.22646584185045726,0
33.77,-118.17,0.17347346933145752,2
34.06,-118.15,0.2072454173045889,2
33.88,-118.37,0.37668445952469626,2
37.33,-121.9,0.25696886939490493,1
34.04,-118.15,0.1168604570971435,2
38.34,-122.4,0.21228672707962654,1
38.09,-121.3,0.10823988634639524,5
37.97,-121.99,0.39403594433180233,1
37.69,-122.49,0.2758651604805451,1
32.67,-117.11,0.08939187045695923,0
38.0,-122.27,0.3684018151473773,1
33.84,-117.84,0.3146853146853147,2
37.77,-122.48,0.23378987876029295,1
34.11,-117.58,0.29343043544226977,2
37.88,-122.17,0.4959793658018511,1
37.78,-122.19,0.1875905159928829,1
38.94,-119.98,0.24425869988000165,5
32.9,-117.12,0.16268051475152068,0
34.45,-116.51,0.060771575564474975,0
33.98,-118.31,0.09138494641453222,2
33.99,-118.41,0.0481786458117819,2
37.69,-121.02,0.20833505744748348,5
37.48,-122.21,0.16194949035185724,1
34.4,-119.91,0.3861532944373181,3
39.47,-122.1,0.13736362257072315,4
33.84,-117.86,0.173018303195818,2
38.43,-122.73,0.11630874056909561,1
32.83,-117.1,0.26747217279761665,0
37.79,-122.23,0.16798388987738105,1
34.01,-117.45,0.15586681563012922,2
33.96,-118.45,0.3602088247058661,2
34.29,-119.3,0.1287568447331761,2
37.35,-122.02,0.3708914359801934,1
34.22,-118.23,0.37773272092798726,2
39.16,-121.56,0.16998386229155465,5
34.19,-118.52,0.2311485358822637,2
37.87,-122.29,0.23276230672680376,1
37.69,-120.98,0.34954690280134065,5
32.74,-117.15,0.12123281058192302,0
33.9,-118.03,0.3323057612998441,2
36.57,-119.6,0.1417704583385057,3
35.64,-117.67,0.3926566530116826,2
33.82,-117.89,0.3028027199624833,2
33.95,-118.11,0.4310423304506145,2
34.12,-117.88,0.3221265913573606,2
39.26,-123.18,0.22676238948428296,4
36.96,-122.03,0.2133694707659205,1
34.03,-117.67,0.2900442752513758,2
37.69,-122.13,0.16379774072081765,1
33.93,-118.29,0.12261210190204276,2
33.93,-118.33,0.19215597026247916,2
33.61,-117.67,0.3646294533868498,2
34.0,-118.25,0.07850236548461402,2
38.42,-122.89,0.3207748858636433,1
33.99,-118.47,0.14440490475993434,2
34.01,-117.14,0.4687728445124896,2
37.45,-122.16,0.48564157735755376,1
37.25,-121.93,0.3817809409525386,1
38.01,-121.79,0.18433538847740033,1
38.62,-121.43,0.1078605812333623,5
39.92,-122.17,0.09681935421580391,4
33.62,-117.72,0.15610129515454962,2
33.82,-117.78,0.598674501041365,2
34.27,-119.22,0.18730086481565777,2
37.45,-121.89,0.29310630198204163,1
39.15,-121.62,0.17905270272134183,5
33.96,-117.4,0.21207293692500795,2
34.18,-119.17,0.16633563674983792,2
37.75,-122.43,0.24530006482669203,1
37.78,-122.43,0.14753589605660616,1
33.83,-117.11,0.22783823671397635,0
33.52,-114.57,0.10919849381387843,0
34.09,-117.85,0.4114977724445181,2
34.0,-118.47,0.12331554047530381,2
34.42,-119.88,0.21589357388173958,3
33.76,-117.91,0.23107957131625773,2
33.88,-117.59,0.1337085005724059,2
34.13,-118.2,0.2093074578281679,2
38.02,-121.36,0.25323788637398104,5
33.22,-117.23,0.10515027378932705,0
37.55,-122.29,0.2682790582198866,1
34.13,-118.22,0.19684556075088622,2
38.11,-122.57,0.20486613977738238,1
37.58,-121.98,0.21953490296685563,1
34.1,-117.46,0.14368077681687152,2
37.75,-121.43,0.18161128812016392,5
38.65,-120.93,0.27978234782968514,5
33.86,-117.81,0.21121087984993314,2
34.08,-118.32,0.1323912773616916,2
32.75,-117.09,0.07610239858760569,0
34.19,-118.56,0.2974165873574158,2
37.19,-121.59,1.0,1
38.68,-121.37,0.20985917435621582,5
34.07,-117.69,0.2316312878443056,2
33.43,-114.73,0.027344450421373498,0
34.12,-118.19,0.1518116991489773,2
41.66,-122.26,0.11453635122274176,4
36.61,-119.46,0.2155211652253073,3
33.18,-117.28,0.39376698252437903,0
37.74,-121.95,0.4022427276865147,1
33.98,-118.06,0.19698348988289816,2
35.03,-117.68,0.20233514020496274,2
34.14,-117.68,0.4450490338064303,2
37.8,-122.4,0.29483041613219135,1
36.35,-119.37,0.33632639549799315,3
32.8,-117.05,0.4123943118025959,0
34.21,-118.44,0.18930083722983132,2
38.58,-122.72,0.31417497689687046,1
37.63,-122.46,0.31365084619522493,1
32.97,-117.04,0.2810099171045917,0
34.12,-118.15,0.23123818981807148,2
32.74,-117.12,0.22690031861629495,0
39.18,-121.16,0.1796044192493897,5
38.89,-122.83,0.20354891656666807,4
33.97,-118.25,0.08764706693700777,2
37.98,-121.72,0.31357498517261834,1
38.4,-121.22,0.28958221265913575,5
34.11,-117.39,0.3026854802002731,2
34.21,-118.2,0.4315250824126564,2
33.99,-118.33,0.16236327774789316,2
38.52,-121.43,0.061571564530144424,5
32.73,-117.04,0.19115598405539236,0
33.7,-117.95,0.3340022896235914,2
36.56,-121.92,0.15199790347719344,1
34.13,-118.37,0.5563923256230949,2
33.93,-118.28,0.0,2
35.99,-120.12,0.12069488696707632,3
33.98,-118.18,0.11611563978427887,2
32.97,-115.52,0.10172963131543016,0
32.86,-117.23,0.17552171694183533,0
34.07,-118.31,0.1248672432104385,2
37.43,-121.91,0.2986510530889229,1
38.03,-121.88,0.24904484076081712,1
37.74,-121.44,0.1815147377277555,5
33.95,-118.29,0.0760679163046027,2
34.02,-118.16,0.14009461938456025,2
34.43,-119.69,0.16379774072081765,3
33.67,-117.38,0.12016385980883025,0
34.05,-118.22,0.04828209266079089,2
33.85,-118.01,0.28500986193293887,2
33.77,-116.47,0.2697066247362106,0
38.17,-122.25,0.2617619067323209,1
33.99,-117.97,0.3604708900566889,2
33.96,-118.01,0.3314092219417663,2
39.39,-120.74,0.05878539606350258,5
37.52,-121.97,0.31603012372243144,1
34.07,-117.66,0.16879077529965109,2
37.72,-122.24,0.49041392532516803,1
34.27,-118.38,0.16010123998289683,2
38.25,-122.03,0.1819974896897974,1
32.68,-117.18,0.18965945297306247,0
33.97,-118.1,0.1711838457400588,2
34.08,-118.12,0.18858360574336908,2
34.44,-117.35,0.18497675894125604,2
32.76,-117.15,0.1484048495882816,0
32.68,-117.04,0.26724458972979687,0
36.83,-119.83,0.44760761920525244,3
37.59,-120.59,0.35824333457469554,5
34.42,-119.71,0.16724596902111694,3
35.43,-119.09,0.30049240700128277,3
37.4,-121.86,0.41535289168425266,1
33.99,-118.3,0.1024399663452918,2
39.17,-122.9,0.14310837091902184,4
34.07,-118.13,0.17828029958207475,2
38.48,-122.66,0.2555275099653798,1
34.17,-118.25,0.31891284258148167,2
37.72,-122.14,0.1712459138494642,1
33.84,-117.88,0.21305913021889356,2
33.22,-117.23,0.09021254879243046,0
34.04,-118.37,0.12069488696707632,2
33.94,-118.01,0.2600584819519731,2
37.36,-122.07,0.48275885849850353,1
34.27,-118.49,0.281382325761024,2
33.73,-117.9,0.24827933407815062,2
37.33,-121.98,0.3763258437814651,1
34.07,-118.17,0.2065695645577303,2
33.73,-118.31,0.2555826816181846,2
35.91,-120.51,0.3327264451524807,3
37.8,-122.29,0.14548075198962773,1
33.65,-117.9,0.2698997255210273,2
34.2,-117.35,0.2714997034523662,2
37.59,-122.37,0.20284547799340702,1
34.18,-118.43,0.1473427952717894,2
37.79,-122.45,0.22199004151666873,1
33.76,-118.12,0.45376615494958694,2
37.51,-121.96,0.2697066247362106,1
33.61,-117.7,0.21713493606984735,2
37.8,-122.25,0.11330878194783521,1
37.26,-121.84,0.3138577398932429,1
37.67,-122.42,0.3186576736872595,1
34.16,-118.15,0.08198507606791632,2
32.72,-117.16,0.05288892566999076,0
37.92,-121.28,0.13388091198742086,5
32.72,-117.13,0.09662625343098717,0
34.05,-118.28,0.06631632667135627,2
33.6,-117.75,0.3034509868829396,2
34.08,-117.64,0.134239527730652,2
35.38,-118.96,0.21885905021999696,3
38.54,-121.45,0.08890911849491731,5
38.69,-121.78,0.1501703424780348,5
34.1,-118.18,0.3086233293333885,2
32.62,-117.05,0.26104467524585867,0
34.18,-118.14,0.23923118301816526,2
37.99,-122.54,0.47255899918621813,1
38.36,-122.0,0.19612832926442397,1
33.9,-118.29,0.08768844567661137,2
36.61,-121.84,0.14250837919476972,1
32.79,-115.56,0.0462614308768155,0
33.73,-118.3,0.2116867353553744,2
33.92,-117.46,0.20833505744748348,2
36.71,-119.55,0.09708141956662668,3
37.8,-122.41,0.34054013048095894,1
34.1,-118.23,0.15255651646184193,2
33.74,-116.41,0.1975145170411443,0
38.62,-121.36,0.17641825629991315,5
37.76,-122.5,0.19581798871739703,1
37.67,-121.01,0.1773906566805975,5
32.76,-117.19,0.3649260010206756,0
37.75,-122.13,0.3086233293333885,1
36.74,-119.77,0.19396973834843662,3
37.7,-122.12,0.1502806857836444,1
36.87,-122.05,0.22944511110191584,1
36.81,-121.69,0.2777409966759079,1
34.21,-118.23,0.201024813450849,2
37.72,-122.46,0.1945421442462863,1
33.07,-117.2,0.37440862884649867,0
39.71,-121.89,0.2207417828719604,4
34.13,-118.16,0.49813795671783845,2
34.27,-118.68,0.3432435414683936,2
37.75,-122.41,0.22630032689204288,1
37.8,-121.23,0.11899835864332907,5
37.78,-122.23,0.06789561523289334,1
36.99,-121.54,0.19044564902553068,1
37.61,-120.96,0.09961931559564695,5
34.0,-118.26,0.09799175183790569,2
39.03,-121.06,0.23046578667880446,5
39.13,-121.54,0.05776472048661398,5
38.31,-120.55,0.077592033213335,5
37.76,-122.42,0.14071530047861408,1
33.88,-118.17,0.1785768472159005,2
39.25,-121.71,0.24138287747755205,5
37.12,-121.63,0.13670156273706568,1
37.3,-121.9,0.3128301678597537,1
34.1,-118.36,0.1707631618874223,2
32.79,-117.03,0.2620170756265431,0
34.08,-117.42,0.2058247472448656,2
33.63,-116.92,0.1594874553454435,0
34.08,-118.32,0.2512379139598075,2
33.61,-117.92,0.6761906732320935,2
34.46,-119.26,0.24189321526599633,2
37.69,-122.49,0.30603715810816406,1
34.06,-117.24,0.19037668445952471,2
33.92,-118.21,0.14368077681687152,2
38.65,-121.27,0.3306850939987035,5
34.02,-118.26,0.05610267444586971,2
37.6,-122.09,0.17039075323098996,1
37.71,-122.47,0.206900594474559,1
34.04,-118.04,0.17241831147156594,2
37.57,-120.98,0.14763244644901452,5
38.55,-121.4,0.31034744348353815,5
33.48,-117.7,0.4006082674721728,2
34.09,-118.38,0.2114453593743535,2
34.05,-118.15,0.20751437911201226,2
33.76,-117.85,0.16433566433566438,2
37.48,-122.17,0.3767534240907022,1
33.72,-117.77,0.5044068357677826,2
37.64,-121.92,0.32004386146397984,1
33.96,-118.21,0.11303292368381128,2
34.13,-117.88,0.2415414959793658,2
37.82,-122.27,0.05155790954607524,1
34.11,-118.02,0.2277899615177722,2
34.25,-118.48,0.32151280671990734,2
38.82,-121.14,0.3151749631039572,5
37.86,-122.25,0.17529413387401555,1
38.26,-121.51,0.07902649618625951,5
37.73,-122.41,0.24581040261513631,1
36.96,-121.99,0.2918718362505345,1
34.17,-119.19,0.25919642487689826,2
37.29,-121.9,0.5074136908456436,1
39.17,-120.1,0.08333678156163364,5
35.34,-119.08,0.3410297788996014,3
38.23,-122.61,0.1715286685700887,1
35.37,-118.97,0.08412297761410188,3
35.2,-118.83,0.11281223707259212,3
40.93,-124.11,0.15613577743755258,4
33.77,-118.18,0.06897146246258673,2
33.79,-118.05,0.1894180769920415,2
38.73,-121.28,0.33924359664004633,5
33.76,-118.0,0.1767285968469401,2
35.38,-118.95,0.22241762182590585,3
34.27,-118.41,0.1670321788664984,2
38.92,-120.0,0.206900594474559,5
36.2,-119.08,0.1348602088247059,3
37.77,-122.44,0.32267830788540847,1
38.67,-121.28,0.34342974579660973,5
38.74,-121.28,0.24483110577785133,5
37.69,-122.16,0.22630032689204288,1
38.04,-120.3,0.19224562419828695,5
33.0,-117.24,0.4894829036840872,0
32.6,-117.07,0.09839864277734102,0
39.42,-123.85,0.08672294175252757,4
34.3,-118.71,0.40137377415483927,2
37.53,-121.96,0.3076923076923077,1
38.96,-122.64,0.08464710831574739,4
33.83,-118.11,0.2600239996689701,2
33.71,-117.86,0.1982800237238107,2
35.39,-118.98,0.04742003558571606,3
32.75,-117.24,0.15793575261030884,0
34.88,-120.41,0.2088867739755314,3
33.95,-118.36,0.2526585840195308,2
32.76,-117.18,0.2923890704955794,0
38.05,-121.27,0.20074205873022444,5
32.77,-117.05,0.09586074674832072,0
33.94,-117.53,0.25698955876470675,2
37.71,-122.16,0.27967890098067616,1
38.57,-121.45,0.31840940124963796,5
37.56,-122.35,0.960124687935339,1
38.48,-122.72,0.3813671535565027,1
34.09,-118.08,0.22222452104108908,2
33.01,-117.06,0.20822471414187393,0
34.1,-118.23,0.11508806775078965,2
38.34,-122.44,0.09991586322947273,1
34.18,-118.96,0.38831878180990614,2
33.79,-117.87,0.2546240741507014,2
33.57,-117.71,0.24448628294782143,2
34.09,-117.71,0.25337581550599303,2
34.43,-119.69,0.13865325995503514,3
40.86,-124.08,0.04246837974648625,4
38.14,-122.24,0.22234865725989988,1
33.94,-117.56,0.4497593136646391,2
33.98,-118.36,0.2692307692307693,2
33.63,-117.86,0.33171956248879325,2
37.5,-119.8,0.18463193611122608,3
36.75,-119.77,0.08333678156163364,3
36.22,-119.34,0.17865960469510767,3
37.38,-121.82,0.4376698252437898,1
34.17,-118.41,0.23276230672680376,2
34.11,-118.3,0.4440766334257459,2
33.99,-118.29,0.07480586474669315,2
34.02,-118.35,0.06613701879974071,2
34.07,-118.2,0.12212934994000084,2
33.85,-118.0,0.2445207652308244,2
37.68,-122.09,0.16084605729576146,1
34.19,-118.49,0.18391470462476384,2
34.12,-118.15,0.23053475124481043,2
33.83,-117.96,0.40147722100384825,2
33.6,-117.91,0.31757493000096554,2
32.81,-117.09,0.3494710417787341,0
36.61,-121.92,0.1830595440062896,1
38.02,-120.31,0.22898994496627634,5
38.07,-122.41,0.3822981751975835,1
34.1,-118.07,0.20259030909918485,2
34.21,-118.56,0.2228520985917436,2
37.95,-122.52,0.5096826250672405,1
32.86,-116.91,0.1404532351277914,0
33.67,-117.82,0.13929463041889079,2
34.19,-118.36,0.25134825726541704,2
33.97,-118.22,0.24558281954731664,2
34.01,-117.98,0.3590157377139626,2
38.63,-121.5,0.18582502310312965,5
34.22,-118.45,0.10827436862939822,2
37.79,-122.25,0.11035020206617842,1
34.07,-117.47,0.07567481827836858,2
37.62,-122.04,0.2610860539854623,1
36.35,-119.28,0.18008027475483096,3
37.76,-122.43,0.29310630198204163,1
34.09,-117.94,0.11077778237541551,2
37.8,-122.42,0.11026054813037063,1
34.07,-118.26,0.14655659921932113,2
33.82,-118.0,0.2778927187211211,2
34.0,-118.24,0.08367470793506297,2
33.95,-118.38,0.14368077681687152,2
33.62,-117.93,0.35389856691631844,2
37.42,-122.13,0.20941090467717688,1
37.79,-122.21,0.1321912801202742,1
33.52,-116.96,0.25000344822830034,0
36.3,-119.29,0.33445055930263035,3
33.83,-117.98,0.19188700845505585,2
37.43,-122.19,0.4216286671907974,1
34.12,-118.31,0.5177445828333403,2
33.78,-118.23,0.14199114494972487,2
37.3,-121.89,0.3376229293389057,1
33.87,-118.4,0.3260437787065006,2
33.97,-118.3,0.11187431897491072,2
32.8,-117.12,0.22845202135142967,0
36.83,-119.78,0.12874305181997492,3
34.44,-119.72,0.406877146522117,3
34.23,-118.61,0.38909808140577373,2
37.61,-120.76,0.19037668445952471,5
33.94,-118.29,0.08080578198921395,2
33.76,-118.27,0.18103888222231418,2
33.67,-117.81,0.2828926497565551,2
34.05,-118.19,0.1566116329429939,2
38.36,-121.98,0.11081226465841852,1
33.78,-117.23,0.1018468710776403,0
32.84,-117.28,0.16763217059075047,0
37.83,-121.2,0.2718859050219997,5
32.82,-116.95,0.16663218438366373,0
38.26,-122.73,0.2679342353898567,1
36.8,-119.74,0.13571536944318013,3
38.89,-121.3,0.204873036233983,5
34.27,-118.68,0.24530006482669203,2
38.34,-121.99,0.24436904318561126,1
32.7,-117.14,0.09888829119598351,0
37.32,-121.89,0.16458393677328592,1
33.87,-118.33,0.4130425787230521,2
33.94,-118.01,0.3047682100936539,2
34.05,-118.36,0.17816305981986458,2
34.02,-118.49,0.18369401801354468,2
38.63,-121.24,0.46608322643825606,5
37.38,-122.21,0.7460379856829562,1
36.49,-118.96,0.08566088743603538,3
33.79,-117.95,0.35817437000868957,2
32.75,-116.97,0.29636832595412477,0
36.41,-118.86,0.17511482600239997,3
37.57,-122.3,0.29598212438449123,1
38.85,-121.67,0.08564019806623357,5
33.74,-118.1,0.2864029461662598,2
33.97,-118.39,0.4191597357277831,2
38.93,-121.08,0.13295678680294065,5
32.81,-115.37,0.08692983545054551,0
37.97,-122.27,0.383905049585523,1
34.1,-117.3,0.14224631384394698,2
33.98,-118.05,0.10446752458586779,2
38.46,-122.65,0.24584488489813938,1
37.99,-121.31,0.06020606612322589,5
34.06,-117.91,0.3180714748762086,2
37.35,-121.89,0.16724596902111694,1
37.81,-122.27,0.03290299444145599,1
40.56,-122.35,0.09655728886498118,4
40.62,-122.4,0.18234231251982735,4
33.2,-117.37,0.10532958166094263,0
37.83,-122.19,0.43819395594543525,1
33.98,-118.03,0.1557150935849161,2
33.83,-117.9,0.23073474848622783,2
37.78,-122.45,0.24138287747755205,1
39.36,-121.7,0.09724693452504103,5
34.12,-117.91,0.25478958910911575,2
37.77,-122.44,0.10456407497827615,1
33.92,-117.25,0.2516034261596392,2
37.37,-122.03,0.28936152604791665,1
32.75,-117.08,0.0506751631011986,0
34.12,-117.27,0.06635080895435926,2
34.02,-117.91,0.19172149349664147,2
34.18,-118.54,0.23884498144853178,2
32.75,-117.23,0.13641191155984056,0
37.68,-121.02,0.21027296175225174,5
34.23,-118.48,0.27920304547523483,2
36.82,-119.72,0.09988827740307031,3
39.15,-120.06,0.04767520447993821,5
36.74,-120.04,0.07702652377208591,3
37.8,-122.26,0.08227472724514145,1
33.76,-116.57,0.18182507827478245,0
37.71,-122.45,0.2679066495634543,1
32.79,-117.19,0.2315278409952966,0
33.19,-115.46,0.034489179459593663,0
35.37,-120.84,0.14174287251210332,3
33.01,-116.99,0.5001172397622102,0
33.33,-116.05,0.08477814099115875,0
36.73,-119.76,0.09464697038661536,3
37.52,-122.26,0.17816305981986458,1
33.95,-118.3,0.18170094205597165,2
34.04,-117.33,0.13922566585288482,2
37.9,-122.2,0.6787285692611137,1
33.77,-118.13,0.2886373981048537,2
33.83,-117.97,0.24265872194866284,2
38.46,-122.66,0.14499110357098527,1
35.77,-119.24,0.08837119488007064,3
33.98,-118.21,0.19164563247403488,2
39.14,-122.7,0.19951448945531786,4
33.86,-118.14,0.31107846788320165,2
34.47,-119.81,0.48092440104274425,3
33.94,-118.3,0.14261872250037932,2
34.11,-117.35,0.17816305981986458,2
33.98,-118.17,0.17888718776292745,2
34.08,-117.41,0.2114177735479511,2
33.61,-117.89,0.38101543426987217,2
33.91,-118.15,0.2435414683935394,2
38.15,-121.29,0.3019820416270121,5
33.96,-118.12,0.3842981476117571,2
32.8,-117.25,0.14354284768485953,0
33.72,-118.3,0.19584557454379942,2
37.28,-121.94,0.31601633080923025,1
33.67,-117.81,0.40529096150397925,2
37.49,-122.23,0.12643963531537494,1
34.0,-118.48,0.21463152232383004,2
34.05,-118.44,0.27361691562874996,2
37.41,-121.86,0.3453331678183749,1
36.98,-121.83,0.26428600984814,1
38.67,-121.37,0.12223279678900982,5
33.78,-117.81,0.36506393015268757,2
33.99,-118.45,0.280506475772748,2
35.13,-120.63,0.08881946455910954,3
33.84,-118.11,0.2844857312312934,2
33.64,-117.88,0.5556819905932332,2
37.6,-122.41,0.40495993158715055,1
37.7,-122.12,0.17188038785671922,1
33.91,-117.57,0.336105708886774,2
37.55,-122.26,0.3763603260644681,1
33.92,-117.97,0.17241831147156594,2
37.68,-121.77,0.2883201611012262,1
37.57,-122.05,0.3865325995503511,1
36.73,-119.81,0.11866732872650033,3
33.71,-117.77,0.5249031047847617,2
33.94,-117.44,0.23530020275582408,2
32.68,-117.1,0.08829533385746405,0
32.63,-117.06,0.2565826678252714,0
33.64,-117.72,0.12392932511275707,2
33.88,-118.22,0.11207431621632806,2
34.06,-118.46,0.2589964276354809,2
34.11,-118.28,0.3387746375912057,2
38.02,-122.02,0.3013337747065558,1
37.89,-122.16,0.5695783506434395,1
38.49,-121.54,0.3202921339016014,5
37.75,-121.94,0.4220976262396381,1
33.78,-118.17,0.09779865105308892,2
33.41,-117.59,0.3192990441511152,0
32.81,-117.21,0.3476779630625785,0
33.99,-118.34,0.0810402615136343,2
